,Name,Genre,ID,Year,Imdb Rating,Director,Votes,Gross,malesRating,malesCount,femalesRating,femalesCount
420,Pan's Labyrinth,Fantasy,tt0457430,2006,8.2,Guillermo del Toro,"656,148",37.63,8.2,"393,902",8.3,"106,362"
421,Hauru no ugoku shiro,Fantasy,tt0347149,2004,8.2,Hayao Miyazaki,"379,205",4.71,8.0,"187,049",8.6,"74,313"
422,Monty Python and the Holy Grail,Fantasy,tt0071853,1975,8.2,Terry Gilliam,"531,428",1.23,8.2,"326,302",8.2,"61,058"
423,OMG: Oh My God!,Fantasy,tt2283748,2012,8.1,Umesh Shukla,"57,529",0.92,8.1,"33,658",7.7,"2,421"
424,Ôkami kodomo no Ame to Yuki,Fantasy,tt2140203,2012,8.1,Mamoru Hosoda,"43,884",92.52,8.0,"21,629",8.2,"8,088"
425,Harry Potter and the Deathly Hallows: Part 2,Fantasy,tt1201607,2011,8.1,David Yates,"845,860",381.01,8.0,"450,011",8.5,"149,240"
426,How to Train Your Dragon,Fantasy,tt0892769,2010,8.1,Dean DeBlois,"719,897",217.58,8.0,"395,174",8.4,"124,666"
427,Ratatouille,Fantasy,tt0382932,2007,8.1,Brad Bird,"703,150",206.45,8.0,"388,580",8.1,"120,638"
428,"Monsters, Inc.",Fantasy,tt0198781,2001,8.1,Pete Docter,"883,036",289.92,8.0,"470,848",8.3,"145,211"
429,Underground,Fantasy,tt0114787,1995,8.1,Emir Kusturica,"58,005",0.17,8.0,"39,199",8.3,"7,509"
430,Groundhog Day,Fantasy,tt0107048,1993,8.1,Harold Ramis,"614,597",70.91,8.1,"380,342",7.7,"78,065"
431,Dom za vesanje,Fantasy,tt0097223,1988,8.1,Emir Kusturica,"30,418",0.28,8.0,"19,266",8.4,"4,788"
432,Tonari no Totoro,Fantasy,tt0096283,1988,8.1,Hayao Miyazaki,"327,431",1.11,8.1,"163,458",8.4,"60,484"
433,Det sjunde inseglet,Fantasy,tt0050976,1957,8.1,Ingmar Bergman,"181,778",92.52,8.1,"113,868",8.1,"19,483"
434,The Wizard of Oz,Fantasy,tt0032138,1939,8.1,Victor Fleming,"389,902",2.08,8.0,"211,109",8.2,"76,085"
435,WolfWalkers,Fantasy,tt5198068,2020,8.0,Tomm Moore,"30,424",92.52,7.9,"16,393",8.2,"3,273"
436,Soul,Fantasy,tt2948372,2020,8.0,Pete Docter,"309,025",92.52,8.0,"137,140",8.1,"34,754"
437,Kaguya-hime no monogatari,Fantasy,tt2576852,2013,8.0,Isao Takahata,"45,193",1.51,7.9,"24,181",8.1,"7,871"
438,Song of the Sea,Fantasy,tt1865505,2014,8.0,Tomm Moore,"57,392",0.86,7.9,"31,014",8.4,"11,411"
439,Zack Snyder's Justice League,Fantasy,tt12361974,2021,8.0,Zack Snyder,"377,065",92.52,7.9,"175,215",7.9,"15,705"
440,Pirates of the Caribbean: The Curse of the Black Pearl,Fantasy,tt0325980,2003,8.0,Gore Verbinski,"1,082,762",305.41,8.0,"624,562",8.2,"168,955"
441,Big Fish,Fantasy,tt0319061,2003,8.0,Tim Burton,"435,813",66.26,7.9,"262,790",8.1,"84,011"
442,Aladdin,Fantasy,tt0103639,1992,8.0,Ron Clements,"403,115",217.35,8.0,"209,548",8.2,"80,528"
443,Beauty and the Beast,Fantasy,tt0101414,1991,8.0,Gary Trousdale,"442,291",218.97,7.9,"213,763",8.6,"108,967"
444,Akira,Fantasy,tt0094625,1988,8.0,Katsuhiro Ôtomo,"181,156",0.55,7.9,"117,309",7.7,"12,106"
445,The Princess Bride,Fantasy,tt0093779,1987,8.0,Rob Reiner,"420,848",30.86,7.9,"217,579",8.2,"85,764"
446,Der Himmel über Berlin,Fantasy,tt0093191,1987,8.0,Wim Wenders,"69,982",3.33,7.9,"42,664",8.2,"11,116"
447,Tenkû no shiro Rapyuta,Fantasy,tt0092067,1986,8.0,Hayao Miyazaki,"163,046",92.52,8.0,"90,558",8.0,"26,399"
448,Pink Floyd: The Wall,Fantasy,tt0084503,1982,8.0,Alan Parker,"80,186",22.24,7.9,"51,882",8.3,"9,491"
449,El ángel exterminador,Fantasy,tt0056732,1962,8.0,Luis Buñuel,"32,768",92.52,8.0,"21,816",8.1,"4,236"
450,Sunset Blvd.,Film-Noir,tt0043014,1950,8.4,Billy Wilder,"217,606",92.52,8.4,"129,501",8.5,"29,470"
451,Double Indemnity,Film-Noir,tt0036775,1944,8.3,Billy Wilder,"154,266",5.72,8.3,"94,280",8.1,"18,569"
452,Ace in the Hole,Film-Noir,tt0043338,1951,8.1,Billy Wilder,"35,360",3.97,8.1,"24,654",8.0,"2,995"
453,White Heat,Film-Noir,tt0042041,1949,8.1,Raoul Walsh,"32,455",92.52,8.1,"22,483",8.0,"2,884"
454,The Third Man,Film-Noir,tt0041959,1949,8.1,Carol Reed,"169,418",0.45,8.1,"107,266",8.0,"16,160"
455,Rebecca,Film-Noir,tt0032976,1940,8.1,Alfred Hitchcock,"135,100",4.36,8.0,"74,177",8.3,"24,604"
456,Touch of Evil,Film-Noir,tt0052311,1958,8.0,Orson Welles,"103,479",2.24,8.0,"68,636",7.6,"8,510"
457,Sweet Smell of Success,Film-Noir,tt0051036,1957,8.0,Alexander Mackendrick,"31,433",92.52,8.0,"21,626",7.8,"3,159"
458,The Killing,Film-Noir,tt0049406,1956,8.0,Stanley Kubrick,"88,577",92.52,8.0,"62,561",7.7,"5,925"
459,The Night of the Hunter,Film-Noir,tt0048424,1955,8.0,Charles Laughton,"88,106",0.65,8.0,"59,449",8.0,"9,553"
460,Out of the Past,Film-Noir,tt0039689,1947,8.0,Jacques Tourneur,"36,587",92.52,8.0,"24,736",7.9,"3,710"
461,Mildred Pierce,Film-Noir,tt0037913,1945,8.0,Michael Curtiz,"25,539",92.52,7.9,"14,672",8.1,"4,877"
462,The Maltese Falcon,Film-Noir,tt0033870,1941,8.0,John Huston,"156,712",2.11,8.0,"100,300",7.8,"15,757"
463,The Big Heat,Film-Noir,tt0045555,1953,7.9,Fritz Lang,"26,446",92.52,7.9,"18,386",7.9,"2,457"
464,Strangers on a Train,Film-Noir,tt0044079,1951,7.9,Alfred Hitchcock,"132,204",7.63,7.9,"85,443",8.0,"17,172"
465,In a Lonely Place,Film-Noir,tt0042593,1950,7.9,Nicholas Ray,"30,989",92.52,7.9,"20,544",7.9,"3,388"
466,Notorious,Film-Noir,tt0038787,1946,7.9,Alfred Hitchcock,"99,896",10.46,7.9,"62,304",8.1,"14,701"
467,The Big Sleep,Film-Noir,tt0038355,1946,7.9,Howard Hawks,"84,583",6.54,7.9,"55,365",7.8,"10,557"
468,The Lost Weekend,Film-Noir,tt0037884,1945,7.9,Billy Wilder,"36,581",9.46,7.9,"24,801",7.8,"4,246"
469,Laura,Film-Noir,tt0037008,1944,7.9,Otto Preminger,"46,833",4.36,7.9,"29,029",8.1,"7,100"
470,The Asphalt Jungle,Film-Noir,tt0042208,1950,7.8,John Huston,"26,631",92.52,7.8,"18,374",7.6,"2,259"
471,To Have and Have Not,Film-Noir,tt0037382,1944,7.8,Howard Hawks,"34,222",92.52,7.8,"21,304",7.9,"4,686"
472,Shadow of a Doubt,Film-Noir,tt0036342,1943,7.8,Alfred Hitchcock,"64,621",92.52,7.8,"41,672",8.0,"8,243"
473,Key Largo,Film-Noir,tt0040506,1948,7.7,John Huston,"40,345",92.52,7.7,"26,168",7.8,"4,616"
474,Scarface,Film-Noir,tt0023427,1932,7.7,Howard Hawks,"27,654",92.52,7.7,"19,158",7.6,"2,506"
475,Gilda,Film-Noir,tt0038559,1946,7.6,Charles Vidor,"31,890",92.52,7.6,"18,747",7.7,"6,445"
476,The Lady from Shanghai,Film-Noir,tt0040525,1947,7.5,Orson Welles,"30,000",0.01,7.5,"19,860",7.4,"3,308"
477,Spellbound,Film-Noir,tt0038109,1945,7.5,Alfred Hitchcock,"48,052",7.0,7.5,"28,750",7.7,"8,092"
478,The Wrong Man,Film-Noir,tt0051207,1956,7.4,Alfred Hitchcock,"28,191",92.52,7.4,"19,351",7.4,"2,674"
479,The Stranger,Film-Noir,tt0038991,1946,7.3,Orson Welles,"26,315",92.52,7.3,"17,364",7.3,"2,556"
480,Suspicion,Film-Noir,tt0034248,1941,7.3,Alfred Hitchcock,"37,852",4.5,7.3,"22,665",7.4,"6,201"
481,Schindler's List,History,tt0108052,1993,9.0,Steven Spielberg,"1,316,144",96.9,9.0,"750,230",9.0,"169,181"
482,Sardar Udham,History,tt10280296,2021,8.5,Shoojit Sircar,"39,246",92.52,8.2,"11,420",7.6,634
483,Hamilton,History,tt8503618,2020,8.4,Thomas Kail,"87,030",92.52,8.1,"36,430",9.0,"13,877"
484,Braveheart,History,tt0112573,1995,8.4,Mel Gibson,"1,016,811",75.6,8.4,"631,594",8.1,"110,100"
485,Ayla: The Daughter of War,History,tt6316138,2017,8.3,Can Ulkay,"38,892",92.52,8.1,"18,909",8.6,"5,298"
486,Uri: The Surgical Strike,History,tt8291224,2019,8.2,Aditya Dhar,"58,792",4.19,8.0,"27,472",8.2,"1,525"
487,Der Untergang,History,tt0363163,2004,8.2,Oliver Hirschbiegel,"350,216",5.51,8.3,"240,293",8.1,"30,116"
488,The Great Escape,History,tt0057115,1963,8.2,John Sturges,"240,703",12.1,8.2,"160,051",8.2,"17,429"
489,Gone with the Wind,History,tt0031381,1939,8.2,Victor Fleming,"310,172",198.68,8.1,"150,634",8.5,"76,852"
490,La passion de Jeanne d'Arc,History,tt0019254,1928,8.2,Carl Theodor Dreyer,"53,530",0.02,8.2,"31,818",8.1,"5,534"
491,Hacksaw Ridge,History,tt2119532,2016,8.1,Mel Gibson,"501,819",67.21,8.0,"279,354",8.3,"46,751"
492,12 Years a Slave,History,tt2024544,2013,8.1,Steve McQueen,"685,867",56.67,8.1,"391,439",8.2,"102,286"
493,Hotel Rwanda,History,tt0395169,2004,8.1,Terry George,"351,018",23.53,8.1,"226,244",8.3,"46,397"
494,Da hong deng long gao gao gua,History,tt0101640,1991,8.1,Yimou Zhang,"32,225",2.6,8.1,"18,768",8.3,"5,309"
495,The Message,History,tt0074896,1976,8.1,Moustapha Akkad,"47,041",92.52,8.0,"32,945",7.8,"2,837"
496,Inherit the Wind,History,tt0053946,1960,8.1,Stanley Kramer,"29,888",92.52,8.1,"20,024",8.2,"3,310"
497,Ben-Hur,History,tt0052618,1959,8.1,William Wyler,"235,554",74.7,8.1,"150,196",7.9,"23,387"
498,Kumonosu-jô,History,tt0050613,1957,8.1,Akira Kurosawa,"51,454",92.52,8.1,"34,981",7.9,"3,832"
499,"Quo vadis, Aida?",History,tt8633462,2020,8.0,Jasmila Zbanic,"31,740",92.52,8.0,"13,216",8.3,"3,325"
500,The Revenant,History,tt1663202,2015,8.0,Alejandro G. Iñárritu,"777,862",183.64,8.0,"438,031",7.8,"82,255"
501,The King's Speech,History,tt1504320,2010,8.0,Tom Hooper,"670,924",138.8,8.0,"389,926",8.2,"125,595"
502,Ip Man,History,tt1220719,2008,8.0,Wilson Yip,"221,392",92.52,8.0,"162,631",7.9,"13,072"
503,Persepolis,History,tt0808417,2007,8.0,Vincent Paronnaud,"93,765",4.45,7.9,"56,516",8.3,"19,217"
504,JFK,History,tt0102138,1991,8.0,Oliver Stone,"153,450",70.41,8.1,"103,626",7.8,"11,643"
505,Andrei Rublev,History,tt0060107,1966,8.0,Andrei Tarkovsky,"52,912",0.1,8.0,"31,866",8.0,"4,841"
506,Il gattopardo,History,tt0057091,1963,8.0,Luchino Visconti,"25,579",92.52,7.9,"16,830",7.9,"2,924"
507,Bronenosets Potemkin,History,tt0015648,1925,8.0,Sergei Eisenstein,"57,055",0.05,8.0,"38,297",7.8,"5,636"
508,Togo,History,tt5116302,2019,7.9,Ericson Core,"47,095",92.52,7.8,"26,779",8.4,"5,043"
509,Airlift,History,tt4387040,2016,7.9,Raja Menon,"56,451",92.52,7.8,"31,291",7.7,"1,962"
510,Letters from Iwo Jima,History,tt0498380,2006,7.9,Clint Eastwood,"161,299",13.76,7.9,"121,838",7.8,"11,564"
511,Ying xiong,History,tt0299977,2002,7.9,Yimou Zhang,"180,092",53.71,7.9,"126,018",8.0,"17,349"
512,Kagemusha,History,tt0080979,1980,7.9,Akira Kurosawa,"35,291",92.52,7.9,"24,570",8.0,"2,101"
513,All the President's Men,History,tt0074119,1976,7.9,Alan J. Pakula,"113,367",70.6,7.9,"74,271",8.0,"11,471"
514,"Aguirre, der Zorn Gottes",History,tt0068182,1972,7.9,Werner Herzog,"56,451",92.52,7.9,"40,031",7.6,"3,999"
515,The Lion in Winter,History,tt0063227,1968,7.9,Anthony Harvey,"31,240",22.28,7.8,"18,807",8.2,"5,134"
516,In Cold Blood,History,tt0061809,1967,7.9,Richard Brooks,"26,375",92.52,7.9,"18,289",7.9,"2,695"
517,Spartacus,History,tt0054331,1960,7.9,Stanley Kubrick,"133,204",30.0,7.9,"91,773",7.7,"10,426"
518,The Ten Commandments,History,tt0049833,1956,7.9,Cecil B. DeMille,"70,264",93.74,7.8,"44,178",8.0,"7,738"
519,Dunkirk,History,tt5013056,2017,7.8,Christopher Nolan,"632,240",188.37,7.8,"353,968",7.9,"59,028"
520,Hidden Figures,History,tt4846340,2016,7.8,Theodore Melfi,"222,573",169.61,7.7,"107,500",8.2,"48,820"
521,Under sandet,History,tt3841424,2015,7.8,Martin Zandvliet,"40,403",0.44,7.7,"26,161",8.0,"3,630"
522,Pride,History,tt3169706,I 2014,7.8,Matthew Warchus,"55,690",92.52,7.6,"30,097",8.1,"13,063"
523,The Big Short,History,tt1596363,2015,7.8,Adam McKay,"415,820",70.26,7.8,"245,915",7.6,"45,419"
524,Straight Outta Compton,History,tt1398426,2015,7.8,F. Gary Gray,"197,228",161.2,7.8,"123,429",7.9,"17,831"
525,Changeling,History,tt0824747,2008,7.8,Clint Eastwood,"252,581",35.74,7.8,"155,153",7.8,"52,213"
526,Tombstone,History,tt0108358,1993,7.8,George P. Cosmatos,"144,183",56.51,7.7,"94,518",8.0,"12,097"
527,Glory,History,tt0097441,1989,7.8,Edward Zwick,"133,267",26.83,7.8,"90,514",7.9,"11,673"
528,Mississippi Burning,History,tt0095647,1988,7.8,Alan Parker,"98,794",34.6,7.8,"67,013",7.9,"9,275"
529,The Killing Fields,History,tt0087553,1984,7.8,Roland Joffé,"55,095",34.7,7.8,"37,725",8.0,"4,755"
530,The Right Stuff,History,tt0086197,1983,7.8,Philip Kaufman,"60,781",21.5,7.8,"40,824",7.8,"4,984"
531,Alien,Horror,tt0078748,1979,8.5,Ridley Scott,"853,631",78.9,8.5,"530,184",8.2,"78,479"
532,Psycho,Horror,tt0054215,1960,8.5,Alfred Hitchcock,"653,097",32.0,8.5,"368,785",8.4,"92,266"
533,The Shining,Horror,tt0081505,1980,8.4,Stanley Kubrick,"984,889",44.02,8.4,"554,609",8.3,"130,607"
534,Tumbbad,Horror,tt8239946,2018,8.2,Rahi Anil Barve,"41,702",92.52,8.1,"20,203",7.5,"1,387"
535,Kimetsu no Yaiba: Mugen Ressha-Hen,Horror,tt11032374,2020,8.2,Haruo Sotozaki,"52,251",47.7,8.0,"17,867",8.2,"2,340"
536,The Thing,Horror,tt0084787,1982,8.2,John Carpenter,"409,391",13.78,8.2,"268,170",7.8,"31,713"
537,The Exorcist,Horror,tt0070047,1973,8.1,William Friedkin,"392,087",232.91,8.1,"244,055",7.8,"52,150"
538,Les diaboliques,Horror,tt0046911,1955,8.1,Henri-Georges Clouzot,"65,258",1.09,8.1,"42,150",8.1,"7,321"
539,The Blue Elephant,Horror,tt3461252,2014,8.0,Marwan Hamed,"28,221",92.52,7.9,"18,791",7.7,"2,047"
540,Rosemary's Baby,Horror,tt0063522,1968,8.0,Roman Polanski,"210,786",92.52,8.0,"125,480",7.9,"35,100"
541,What Ever Happened to Baby Jane?,Horror,tt0056687,1962,8.0,Robert Aldrich,"54,992",4.05,7.9,"31,087",8.2,"10,999"
542,Das Cabinet des Dr. Caligari,Horror,tt0010323,1920,8.0,Robert Wiene,"62,588",92.52,8.0,"39,059",8.1,"8,279"
543,Låt den rätte komma in,Horror,tt1139797,2008,7.9,Tomas Alfredson,"214,616",2.12,7.9,"145,539",7.8,"33,600"
544,Shaun of the Dead,Horror,tt0365748,2004,7.9,Edgar Wright,"546,278",13.54,7.9,"351,598",7.9,"63,438"
545,King Kong,Horror,tt0024216,1933,7.9,Merian C. Cooper,"84,486",10.0,7.9,"57,190",7.5,"7,208"
546,Freaks,Horror,tt0022913,1932,7.9,Tod Browning,"45,793",92.52,7.8,"29,104",7.9,"6,431"
547,Nosferatu,Horror,tt0013442,1922,7.9,F.W. Murnau,"95,358",92.52,7.9,"60,708",7.9,"12,489"
548,Ang-ma-reul bo-at-da,Horror,tt1588170,2010,7.8,Jee-woon Kim,"126,157",0.13,7.8,"84,841",7.6,"11,487"
549,Predator,Horror,tt0093773,1987,7.8,John McTiernan,"399,925",59.74,7.9,"281,643",7.3,"21,148"
550,Dawn of the Dead,Horror,tt0077402,1978,7.8,George A. Romero,"118,848",5.1,7.9,"82,906",7.5,"8,925"
551,Night of the Living Dead,Horror,tt0063350,1968,7.8,George A. Romero,"125,901",0.09,7.8,"83,155",7.7,"11,838"
552,The Innocents,Horror,tt0055018,1961,7.8,Jack Clayton,"29,919",2.62,7.8,"19,216",7.7,"4,404"
553,Bride of Frankenstein,Horror,tt0026138,1935,7.8,James Whale,"47,492",4.36,7.8,"31,371",7.6,"4,822"
554,Frankenstein,Horror,tt0021884,1931,7.8,James Whale,"71,095",92.52,7.8,"46,720",7.6,"7,415"
555,Get Out,Horror,tt5052448,I 2017,7.7,Jordan Peele,"560,942",176.04,7.7,"289,324",7.7,"73,435"
556,Evil Dead II,Horror,tt0092991,1987,7.7,Sam Raimi,"160,398",5.92,7.7,"108,533",7.4,"11,668"
557,Halloween,Horror,tt0077651,1978,7.7,John Carpenter,"265,828",47.0,7.7,"159,037",7.5,"28,822"
558,The Birds,Horror,tt0056869,1963,7.7,Alfred Hitchcock,"185,248",11.4,7.6,"110,577",7.7,"27,367"
559,Invasion of the Body Snatchers,Horror,tt0049366,1956,7.7,Don Siegel,"49,016",92.52,7.7,"32,925",7.6,"4,665"
560,Busanhaeng,Horror,tt5700672,2016,7.6,Sang-ho Yeon,"208,828",2.13,7.5,"113,522",7.8,"22,930"
561,What We Do in the Shadows,Horror,tt3416742,2014,7.6,Jemaine Clement,"178,063",3.33,7.5,"100,702",7.9,"28,350"
562,La piel que habito,Horror,tt1189073,2011,7.6,Pedro Almodóvar,"150,110",3.19,7.6,"88,891",7.8,"32,324"
563,Zombieland,Horror,tt1156398,2009,7.6,Ruben Fleischer,"560,957",75.59,7.6,"357,909",7.6,"66,795"
564,Saw,Horror,tt0387564,2004,7.6,James Wan,"410,386",56.0,7.6,"263,807",7.5,"48,595"
565,The Others,Horror,tt0230600,2001,7.6,Alejandro Amenábar,"359,131",96.52,7.6,"205,670",7.8,"69,146"
566,Vampire Hunter D: Bloodlust,Horror,tt0216651,2000,7.6,Jack Fletcher,"31,586",0.15,7.6,"21,690",7.8,"3,354"
567,American Psycho,Horror,tt0144084,2000,7.6,Mary Harron,"568,297",15.07,7.6,"332,709",7.5,"69,955"
568,The Fly,Horror,tt0091064,1986,7.6,David Cronenberg,"176,464",40.46,7.6,"118,068",7.3,"17,014"
569,Repulsion,Horror,tt0059646,1965,7.6,Roman Polanski,"52,615",92.52,7.6,"34,039",7.6,"6,887"
570,Peeping Tom,Horror,tt0054167,1960,7.6,Michael Powell,"34,820",0.08,7.6,"23,582",7.5,"3,638"
571,Les yeux sans visage,Horror,tt0053459,1960,7.6,Georges Franju,"31,058",0.05,7.6,"20,072",7.6,"3,745"
572,The Invisible Man,Horror,tt0024184,1933,7.6,James Whale,"34,418",92.52,7.6,"22,796",7.5,"3,136"
573,Stree,Horror,tt8108202,2018,7.5,Amar Kaushik,"33,138",92.52,7.5,"17,646",7.4,"1,711"
574,A Quiet Place,Horror,tt6644200,2018,7.5,John Krasinski,"506,611",188.02,7.4,"253,739",7.6,"64,305"
575,Tucker and Dale vs Evil,Horror,tt1465522,2010,7.5,Eli Craig,"176,385",0.22,7.5,"124,979",7.6,"18,523"
576,The Conjuring,Horror,tt1457767,2013,7.5,James Wan,"491,214",137.4,7.5,"274,206",7.5,"74,985"
577,Grindhouse,Horror,tt0462322,2007,7.5,Robert Rodriguez,"183,600",25.04,7.5,"135,347",7.7,"17,266"
578,28 Days Later...,Horror,tt0289043,2002,7.5,Danny Boyle,"404,514",45.06,7.5,"264,822",7.6,"46,695"
579,Interview with the Vampire: The Vampire Chronicles,Horror,tt0110148,1994,7.5,Neil Jordan,"314,694",105.26,7.4,"176,901",7.8,"67,360"
580,The Crow,Horror,tt0109506,1994,7.5,Alex Proyas,"179,608",50.69,7.5,"116,366",7.8,"22,347"
581,Whiplash,Music,tt2582802,2014,8.5,Damien Chazelle,"808,390",13.09,8.5,"434,760",8.3,"99,640"
582,The Pianist,Music,tt0253474,2002,8.5,Roman Polanski,"805,019",32.57,8.5,"448,870",8.7,"118,171"
583,Coco,Music,tt2380307,I 2017,8.4,Lee Unkrich,"476,870",209.73,8.3,"218,939",8.6,"68,211"
584,Amadeus,Music,tt0086879,1984,8.4,Milos Forman,"393,457",51.97,8.3,"229,125",8.4,"58,566"
585,Andhadhun,Music,tt8108198,2018,8.2,Sriram Raghavan,"89,194",1.37,8.1,"47,141",7.9,"5,096"
586,Green Book,Music,tt6966692,2018,8.2,Peter Farrelly,"463,871",85.08,8.2,"232,759",8.4,"56,864"
587,Some Like It Hot,Music,tt0053291,1959,8.2,Billy Wilder,"262,177",25.0,8.2,"140,893",8.4,"50,781"
588,Ba wang bie ji,Music,tt0106332,1993,8.1,Kaige Chen,"28,242",5.22,7.9,"15,006",8.3,"4,900"
589,Höstsonaten,Music,tt0077711,1978,8.1,Ingmar Bergman,"33,695",92.52,8.1,"20,189",8.3,"4,743"
590,The Red Shoes,Music,tt0040725,1948,8.1,Michael Powell,"34,422",10.9,8.1,"20,845",8.1,"6,009"
591,La La Land,Music,tt3783958,2016,8.0,Damien Chazelle,"565,092",151.1,8.0,"264,162",7.8,"97,303"
592,Soul,Music,tt2948372,2020,8.0,Pete Docter,"309,025",92.52,8.0,"137,140",8.1,"34,754"
593,Okuribito,Music,tt1069238,2008,8.0,Yôjirô Takita,"51,661",1.5,8.0,"34,325",8.1,"8,387"
594,CODA,Music,tt10366460,2021,8.0,Sian Heder,"107,485",92.52,8.0,"50,676",8.1,"11,621"
595,La leggenda del pianista sull'oceano,Music,tt0120731,1998,8.0,Giuseppe Tornatore,"63,405",0.26,7.9,"37,835",8.3,"10,392"
596,Pink Floyd: The Wall,Music,tt0084503,1982,8.0,Alan Parker,"80,186",22.24,7.9,"51,882",8.3,"9,491"
597,Sing Street,Music,tt3544112,2016,7.9,John Carney,"92,238",3.24,7.9,"52,050",7.9,"13,621"
598,Gully Boy,Music,tt2395469,2019,7.9,Zoya Akhtar,"38,219",5.57,7.9,"19,383",8.0,"1,857"
599,Bohemian Rhapsody,Music,tt1727824,2018,7.9,Bryan Singer,"516,845",216.43,7.8,"249,547",8.4,"84,267"
600,Almost Famous,Music,tt0181875,2000,7.9,Cameron Crowe,"272,140",32.53,7.9,"159,896",7.8,"48,259"
601,Trois couleurs: Bleu,Music,tt0108394,1993,7.9,Krzysztof Kieslowski,"100,018",1.32,7.8,"59,302",7.9,"15,700"
602,This Is Spinal Tap,Music,tt0088258,1984,7.9,Rob Reiner,"137,981",4.74,7.9,"92,519",7.8,"13,489"
603,The Blues Brothers,Music,tt0080455,1980,7.9,John Landis,"195,813",57.23,7.9,"126,188",7.8,"18,536"
604,Straight Outta Compton,Music,tt1398426,2015,7.8,F. Gary Gray,"197,228",161.2,7.8,"123,429",7.9,"17,831"
605,Once,Music,tt0907657,I 2007,7.8,John Carney,"115,717",9.44,7.8,"68,975",7.7,"25,789"
606,Les choristes,Music,tt0372824,2004,7.8,Christophe Barratier,"61,442",3.64,7.7,"31,939",8.2,"15,080"
607,Walk the Line,Music,tt0358273,2005,7.8,James Mangold,"247,514",119.52,7.8,"146,590",8.0,"49,163"
608,All That Jazz,Music,tt0078754,1979,7.8,Bob Fosse,"31,310",37.82,7.8,"19,049",7.8,"4,737"
609,Cabaret,Music,tt0068327,1972,7.8,Bob Fosse,"54,125",42.77,7.7,"30,271",7.9,"11,520"
610,A Night at the Opera,Music,tt0026778,1935,7.8,Sam Wood,"32,668",2.54,7.8,"21,643",7.9,"3,525"
611,Sound of Metal,Music,tt5363618,2019,7.7,Darius Marder,"119,188",92.52,7.7,"62,460",7.8,"11,918"
612,The Broken Circle Breakdown,Music,tt2024519,2012,7.7,Felix van Groeningen,"40,978",0.18,7.6,"24,203",8.0,"9,461"
613,Rockstar,Music,tt1839596,2011,7.7,Imtiaz Ali,"43,686",0.99,7.6,"28,343",7.3,"2,296"
614,Joyeux Noël,Music,tt0424205,2005,7.7,Christian Carion,"29,660",1.05,7.6,"19,300",8.0,"4,904"
615,Control,Music,tt0421082,2007,7.7,Anton Corbijn,"64,756",0.87,7.6,"40,885",7.9,"12,380"
616,Ray,Music,tt0350258,I 2004,7.7,Taylor Hackford,"146,114",75.33,7.7,"94,722",7.8,"20,823"
617,Billy Elliot,Music,tt0249462,2000,7.7,Stephen Daldry,"133,650",22.0,7.6,"68,599",8.1,"33,219"
618,Hedwig and the Angry Inch,Music,tt0248845,2001,7.7,John Cameron Mitchell,"35,324",3.03,7.6,"18,551",8.0,"9,078"
619,"O Brother, Where Art Thou?",Music,tt0190590,2000,7.7,Joel Coen,"306,641",45.51,7.7,"197,391",7.7,"33,668"
620,Shine,Music,tt0117631,1996,7.7,Scott Hicks,"53,948",35.81,7.6,"32,382",7.8,"7,890"
621,La double vie de Véronique,Music,tt0101765,1991,7.7,Krzysztof Kieslowski,"47,770",2.0,7.7,"28,087",7.7,"7,680"
622,Nashville,Music,tt0073440,1975,7.7,Robert Altman,"26,019",14.82,7.7,"17,560",7.3,"2,188"
623,Fantasia,Music,tt0032455,1940,7.7,James Algar,"94,708",76.41,7.7,"53,787",7.8,"17,360"
624,Baby Driver,Music,tt3890160,2017,7.6,Edgar Wright,"512,203",107.83,7.5,"280,500",7.5,"52,330"
625,A Star Is Born,Music,tt1517451,2018,7.6,Bradley Cooper,"372,967",215.29,7.5,"177,232",7.7,"68,892"
626,La Vie en Rose,Music,tt0450188,2007,7.6,Olivier Dahan,"86,427",10.3,7.4,"45,785",7.9,"24,872"
627,Le violon rouge,Music,tt0120802,1998,7.6,François Girard,"32,953",9.47,7.5,"19,276",7.9,"6,320"
628,The Commitments,Music,tt0101605,1991,7.6,Alan Parker,"35,251",14.92,7.6,"21,686",7.7,"4,752"
629,Zimna wojna,Music,tt6543652,2018,7.5,Pawel Pawlikowski,"55,780",4.57,7.5,"31,040",7.6,"7,899"
630,La pianiste,Music,tt0254686,2001,7.5,Michael Haneke,"62,854",1.9,7.4,"35,594",7.4,"12,094"
631,The Lion King,Musical,tt0110357,1994,8.5,Roger Allers,"1,024,112",422.78,8.4,"536,485",8.8,"175,720"
632,Hamilton,Musical,tt8503618,2020,8.4,Thomas Kail,"87,030",92.52,8.1,"36,430",9.0,"13,877"
633,Singin' in the Rain,Musical,tt0045152,1952,8.3,Stanley Donen,"237,091",8.82,8.3,"122,286",8.5,"47,938"
634,Zindagi Na Milegi Dobara,Musical,tt1562872,2011,8.1,Zoya Akhtar,"75,927",3.11,8.1,"47,643",7.8,"4,920"
635,"Swades: We, the People",Musical,tt0367110,2004,8.1,Ashutosh Gowariker,"89,150",1.22,8.1,"59,371",7.6,"5,092"
636,Lagaan: Once Upon a Time in India,Musical,tt0169102,2001,8.1,Ashutosh Gowariker,"112,087",0.07,8.0,"71,318",7.8,"8,161"
